exp_id,parent_id,date,approach,change,tier,n_features,cv_mean,cv_std,folds,delta,significant,lb,runtime_min,seed,config,verdict,gini_pred,total_rel_err,best_iters,notes
e0900,e0049,2026-08-22T22:08:23,gbdt_direct,"GATE: train on a random 50k-row subsample of the fold's training matrix (TabPFN-2.5 context), 665 feats",confirm,665,1.78269,0.02112,"[1.78831, 1.81155, 1.79423, 1.76903, 1.75034]",-0.14593,yes,,144.2,0,configs/e0900_gate.yaml,,0.7711,-0.5664,"[178, 178, 178, 178, 178]","vs SAME-SESSION refit reference 1.76551: d +0.01718, 0/5 folds, mean log-corr with reference 0.9872. scale-penalty gate for IDEAS.md I7/I17; the TFM must recover this from inductive bias alone"
e0901,e0049,2026-08-22T22:08:23,gbdt_direct,"GATE: random 100k-row subsample (TabPFN-3 100k x 2000 regime), 665 feats",confirm,665,1.77438,0.02196,"[1.78198, 1.80402, 1.78571, 1.75926, 1.74093]",-0.15424,yes,,144.2,0,configs/e0900_gate.yaml,,0.7743,-0.6057,"[178, 178, 178, 178, 178]","vs SAME-SESSION refit reference 1.76551: d +0.00887, 0/5 folds, mean log-corr with reference 0.9922. "
e0902,e0049,2026-08-22T22:08:23,gbdt_direct,"GATE: random 250k-row subsample, 665 feats",confirm,665,1.77188,0.02009,"[1.77704, 1.80005, 1.78383, 1.75301, 1.74544]",-0.15674,yes,,144.2,0,configs/e0900_gate.yaml,,0.7719,-0.5842,"[178, 178, 178, 178, 178]","vs SAME-SESSION refit reference 1.76551: d +0.00637, 0/5 folds, mean log-corr with reference 0.9954. "
e0903,e0049,2026-08-22T22:08:23,gbdt_direct,GATE: random 1M rows x top-200 gain features of the in-fold reference (TabPFN-3 1M x 200 regime),confirm,200,1.76624,0.02152,"[1.77344, 1.79522, 1.77789, 1.75075, 1.73386]",-0.16238,yes,,144.2,0,configs/e0900_gate.yaml,,0.7745,-0.5964,"[178, 178, 178, 178, 178]","vs SAME-SESSION refit reference 1.76551: d +0.00073, 1/5 folds, mean log-corr with reference 0.9983. "
e0904,e0049,2026-08-22T22:08:23,gbdt_direct,GATE: all rows x top-200 gain features of the in-fold reference -- isolates the feature cut,confirm,200,1.7657,0.02165,"[1.7733, 1.79454, 1.77727, 1.75089, 1.73252]",-0.16291,yes,,144.2,0,configs/e0900_gate.yaml,,0.7727,-0.591,"[178, 178, 178, 178, 178]","vs SAME-SESSION refit reference 1.76551: d +0.00020, 0/5 folds, mean log-corr with reference 0.9992. "
e0905,e0049,2026-08-22T22:08:23,gbdt_direct,"GATE: random 100k rows, min_data_in_leaf 200 -> 20 (small-N-fair LightGBM config)",confirm,665,1.77692,0.02222,"[1.78485, 1.80588, 1.79038, 1.75938, 1.74409]",-0.1517,yes,,144.2,0,configs/e0900_gate.yaml,,0.7733,-0.5975,"[178, 178, 178, 178, 178]","vs SAME-SESSION refit reference 1.76551: d +0.01141, 0/5 folds, mean log-corr with reference 0.9907. brackets e0282: if the gap closes, the penalty was under-fitting, not information"
e0906,e0049,2026-08-22T22:08:24,gbdt_direct,"PSEUDO-LABEL: add the validation-anchor rows with the reference model's own log prediction as label (weight 1.0), refit",confirm,665,1.76577,0.02148,"[1.77344, 1.79413, 1.77734, 1.7514, 1.73255]",-0.16285,yes,,144.2,0,configs/e0900_gate.yaml,,0.7724,-0.5917,"[178, 178, 178, 178, 178]","vs SAME-SESSION refit reference 1.76551: d +0.00026, 0/5 folds, mean log-corr with reference 0.9993. IDEAS.md I18, transductive self-training under the measured test-anchor covariate shift; label-free"
e0907,e0049,2026-08-22T22:08:24,gbdt_direct,PSEUDO-LABEL: same as e0326 at weight 0.3,confirm,665,1.7656,0.02153,"[1.77336, 1.79396, 1.77725, 1.75111, 1.73231]",-0.16302,no,,144.2,0,configs/e0900_gate.yaml,,0.7725,-0.5915,"[178, 178, 178, 178, 178]","vs SAME-SESSION refit reference 1.76551: d +0.00009, 2/5 folds, mean log-corr with reference 0.9993. "
e0302,e0301,2026-08-23T18:00:00,blend,SUBMISSION: d48 added as a 4th component with NON-NEGATIVE weights FITTED on OOF (0.0995/0.1199/0.2989/0.4818),confirm,,,,,0.000593,yes,1.647049,,,"src/blend_ext.py + nnls weights on 1,062,003 OOF keys",kill,,,,"LOST +0.000593. rho 0.703846 -> 0.703587, ACTUAL d rho -0.000259 against a LOFO-validated PREDICTION of +0.000161 -- SIGN INVERSION, miss of 0.001122 RMSLE. ***LEAVE-ONE-FOLD-OUT DOES NOT PROTECT FITTED WEIGHTS***: it said +0.000217 winning 5/5 folds incl. the most test-like. LOFO guards against variance from overfitting the OOF; it is blind to CV<->LB RANKING shift, which is the actual failure. Diagnosed by solving component rhos from the measured LB scores: d48's SOLO rho is 0.70269, BELOW e0141's 0.70311 -- it helps by DECORRELATION at slightly lower quality, so CV handing it weight 0.4818 over-weighted a member CV over-rated."
e0303,e0301,2026-08-24T09:00:00,blend,"SUBMISSION: usercv slot = mean(e0141, gru48, lstm48, xformer48), weights UNCHANGED at 0.20/0.38/0.42",confirm,,,,,2.7e-05,no,1.646483,,,subs/e0303_arch4_cal.csv,kill,,,,"FLAT/SLIGHT LOSS. rho 0.703834 vs e0301's 0.703846. The AVERAGING STEP alone: OOF said +0.000047, measured -0.000012 -- SIGN INVERSION. §9e had ALREADY measured this for usercv averaging ('CV says +0.00009, measured-rho says -0.00005... variance reduction across GRU runs rather than quality'); I applied that warning to SEED averaging and wrongly assumed ARCHITECTURE averaging was a different mechanism. It is not. Realisation 0.40x vs e0301's 0.88x."
e0310,e0264,2026-08-23T17:00:00,nn_seq,"model = causal transformer (ALiBi), hidden 128 -- reproduces §1c's setting as a control",confirm,85,1.74587,0.00346,,0.00206,yes,,125.9,0;1;2,--model transformer --hidden 128,kill,,,,"rho 0.66420 (-0.00066 vs GRU d128), AUC 0.84595, mean best-epoch 13.9."
e0311,e0264,2026-08-23T21:00:00,nn_seq,transformer at hidden 48 -- the width the GRU sweep found optimal,confirm,85,1.74497,0.00341,,0.00116,yes,,373.5,0;1;2,--model transformer --hidden 48,kill,,,,"rho 0.66456. BEST transformer, and it CONFIRMS the width handicap was real: d128 0.66420 -> d64 0.66436 -> d48 0.66456, +0.00036 from fixing width. But GRU d48 is 0.66525, so width closes only HALF the gap. §1c's transformer verdict SURVIVES a proper width search."
e0312,e0264,2026-08-23T17:00:00,nn_seq,transformer at hidden 64,confirm,85,1.7454,0.00354,,0.00159,yes,,120.4,0;1;2,--model transformer --hidden 64,kill,,,,"rho 0.66436, mean best-epoch 18.4 vs d128's 13.9 -- the 'smaller model trains longer' signature."
e0313,e0264,2026-08-23T18:30:00,nn_seq,"model = LSTM (recurrent cell swapped, nothing else), hidden 48",confirm,85,1.7436,0.00338,,-0.00021,no,,155.6,0;1;2,--model lstm --hidden 48,park,,,,"rho 0.66487 == GRU d128's 0.66486, below GRU d48's 0.66525. §1k ranked LSTM 0.0029 behind on TWO trials vs the GRU's THIRTEEN; at matched width it is level with the old GRU but still loses to the tuned one. rho_partial 0.01948 = 2.4x the incumbent's."
e0314,e0264,2026-08-23T18:00:00,nn_seq,LSTM at hidden 128,confirm,85,1.74396,0.00338,,0.00015,no,,104.6,0;1;2,--model lstm --hidden 128,kill,,,,rho 0.66471. LSTM also prefers the narrow width.
e0320,e0275,2026-08-23T19:00:00,nn_seq,PURE correlation loss at batch 1024 (vs 256) -- testing whether the in-batch rho estimate was too noisy,confirm,85,,,,,no,,83.4,0;1;2,--loss corr --batch 1024,kill,,,,rho 0.66201 vs batch-256's 0.66428 = WORSE by 0.00227. BATCH HYPOTHESIS REFUTED. (Confound named: larger batch also means 4x fewer gradient steps at a fixed epoch cap.)
e0322,e0275,2026-08-23T20:00:00,nn_seq,"PURE correlation loss, batch 4096, hidden 48",confirm,85,,,,,no,,81.2,0;1;2,--loss corr --batch 4096 --hidden 48,kill,,,,"rho 0.65831. Monotone with batch at BOTH widths: d128 256>1024, d48 1024>4096. The line is dead."
e0325,e0275,2026-08-23T20:30:00,nn_seq,"PURE correlation loss, batch 1024, hidden 48",confirm,85,,,,,no,,74.3,0;1;2,--loss corr --batch 1024 --hidden 48,kill,,,,rho 0.66273.
e0330,e0313,2026-08-24T02:00:00,nn_seq,"LSTM d48 with the epoch cap raised 60 -> 150, testing whether it was truncated",confirm,85,1.7436,0.00338,,0.0,no,,157.1,0;1;2,--model lstm --hidden 48 --epochs 150,kill,,,,"***BYTE-IDENTICAL to e0313 (cap 60)***: same rho 0.66487, same best-epoch vector [55,45,53,34,33,43,48,40,42,53,40,41,48,46,40]. Early stopping fired NATURALLY before the cap, so nothing was truncated -- my 'peaks at 55, needs 63, cap is 60' reasoning was wrong. THE EPOCH-BUDGET HYPOTHESIS IS REFUTED for every architecture here. Also proves andrena runs are bit-deterministic."
e0331,e0313,2026-08-24T02:00:00,nn_seq,"LSTM d32, epoch cap 150",confirm,85,1.74365,0.0032,,-0.00016,no,,154.0,0;1;2,--model lstm --hidden 32 --epochs 150,kill,,,,rho 0.66489. One run peaked at epoch 65 -- the ONLY case where the old 60 cap bound -- and it moved the result by +0.00002. Negligible.
e0332,e0272,2026-08-24T01:00:00,nn_seq,GRU d48 with the epoch cap raised 60 -> 150 (CONTROL for e0330),confirm,85,1.7427,0.00331,,0.0,no,,111.0,0;1;2,--hidden 48 --epochs 150,keep,,,,"Reproduces e0272 EXACTLY (rho 0.66525, identical best-epoch vector). Confirms both determinism and that the cap never bound for the GRU."
e0360,e0090,2026-08-22T19:32:00,gbdt_direct,"GUARD-ZONE EXTENSION (gbdt): --train-through 2026-01-14, i.e. 42 training anchors (2025-04-02..2026-01-14, 13 guard-zone contaminated) instead of the usual 29 clean ones. 9,181,419 rows vs ~6.3M (+45%)",confirm,665,,,,,,,94.7,0,src/predict.py --config configs/e0251_gbdtext.yaml --rounds 587 --train-through 2026-01-14,park,,,,"RAN AS JOB NAME e0251 -- that exp_id belongs to the OTHER session's gbdt_magnitude run; logged here as e0360. File is subs/e0251_gbdtext.csv. NOT SUBMITTED, deliberately. Rationale: the +0.00189 that justified excluding guard-zone anchors was measured by validating AT 2026-01-14, itself INSIDE the guaranteed-activity zone, and no clean anchor exists to re-test it ('clean' means the target window ends before 2025-11-16, and the last such anchor IS 2025-10-16). Meanwhile e0141 (0.42 of the champion) trains through 2026-01-14, so the project contradicts itself across components. The extension is NOT a no-op -- corr(extended, e0090) = 0.997797, which is MORE different than corr(e0090, e0064) = 0.998972 -- but it enters the blend at effective weight 0.10 (half of the gbdt half) and the resulting blend correlates 0.999976 with the champion, i.e. inside the 0.00038 paired-50k noise. A slot there would buy an unreadable number."
e0361,e0101,2026-08-22T21:30:00,nn_seq,"GUARD-ZONE EXTENSION (seq): --mode submit --train-through 2026-01-14 (days [89,378] instead of [89,288])",confirm,13,,,,,,,2.0,0,src/run_seq.py --config configs/e0253_seqext.yaml --mode submit --train-through 2026-01-14,park,,,,"RAN AS JOB NAME e0253 (that exp_id is the other session's); file subs/e0253_seqext.csv. Built, never submitted -- the causal-path work overtook it. The seq slot carries weight 0.38 FULLY (vs the gbdt extension's effective 0.10), so scaling the e0360 perturbation 3.8x puts the blend correlation near 0.9996, i.e. genuinely measurable. THIS IS THE ONE UNSPENT, UNFALSIFIED LEAD: no internal fold can settle guard-zone training because every clean anchor is old, so only a submission can."
e0362,e0101,2026-08-23T12:18:00,nn_seq,seq family d_model 128 -> 32,confirm,13,1.7646,0.02112,"[1.77291, 1.79316, 1.77508, 1.74848, 1.73337]",2e-05,no,,3.3,0,configs/e02932_seqd32.yaml,kill,,,,Past the optimum; d48 is better.
e0363,e0101,2026-08-23T12:19:00,nn_seq,seq family d_model 128 -> 64,confirm,13,1.7638,0.02106,"[1.77127, 1.7926, 1.77425, 1.74856, 1.73232]",-0.00078,yes,,3.4,0,configs/e02964_seqd64.yaml,park,,,,"Second best. Curve: d32 1.76460, d48 1.76359, d64 1.76380, d96 1.76436, d128 1.76458."
e0364,e0101,2026-08-23T12:20:00,nn_seq,seq family d_model 128 -> 96,confirm,13,1.76436,0.02089,"[1.77231, 1.7925, 1.7747, 1.74952, 1.73275]",-0.00022,no,,3.3,0,configs/e02996_seqd96.yaml,kill,,,,"Completes the unimodal seq width curve, peak d48 -- the SAME peak the causal path found on a different protocol."
e0365,e0272,2026-08-23T14:40:00,nn_seq,"FULL-DATA submission model for the d48 causal GRU: all 250k users, 3 seeds x 32 epochs (32 = median best-epoch of the d48 CV)",confirm,85,,,,,,,16.5,0;1;2,src/predict_usercv.py --variant full --exp-id e0295_usercv48 --hidden 48 --epochs 32 --seeds 3,keep,,,,RAN AS e0295; file subs/e0295_usercv48.csv. This is the member inside the champion e0301. mu 2.2425 sd 1.5485.
e0366,e0313,2026-08-24T08:20:00,nn_seq,"FULL-DATA submission model, LSTM d48, 3 seeds x 43 epochs (43 = LSTM's own CV median)",confirm,85,,,,,,,22.1,0;1;2,src/predict_usercv.py --variant full --exp-id e0340_lstm48 --model lstm --hidden 48 --epochs 43 --seeds 3,park,,,,RAN AS JOB NAME e0340 -- that exp_id is the other session's TabICLv2 run; logged here as e0366. File subs/e0340_lstm48.csv. mu 2.3197 sd 1.5881. Used in e0303.
e0367,e0311,2026-08-24T09:00:00,nn_seq,"FULL-DATA submission model, transformer d48, 3 seeds x 21 epochs (21 = transformer's own CV median)",confirm,85,,,,,,,60.2,0;1;2,src/predict_usercv.py --variant full --exp-id e0341_xf48 --model transformer --hidden 48 --epochs 21 --seeds 3,park,,,,File subs/e0341_xf48.csv. mu 2.4555 sd 1.5986 -- the most decorrelated of the slot candidates (r 0.9969 vs both recurrent models). Used in e0303.
e0368,e0275,2026-08-23T19:10:00,nn_seq,"PURE correlation loss at batch 4096, hidden 128 -- OOM",confirm,85,,,,,,,6.5,0;1;2,--loss corr --batch 4096,broken,,,,"CUDA OOM on an A100-40GB: wanted 5.22 GiB with 3.03 GiB free. The causal panel is GPU-RESIDENT (250k x 409 x 85 fp16 = 17.4 GB), so the batch must fit in the remaining ~22 GB. d128 at batch 4096 does not. Recorded because it bounds the batch ladder, not as a failed hypothesis."
e0369,e0275,2026-08-23T20:40:00,nn_seq,"PURE correlation loss at batch 16384, hidden 48 -- OOM",confirm,85,,,,,,,6.6,0;1;2,--loss corr --batch 16384 --hidden 48,broken,,,,"CUDA OOM: a single 12.60 GiB allocation. PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True was already set and did NOT help -- this is a hard capacity limit, not fragmentation. So the corr-loss batch ladder physically tops out near 4096 even at the narrow width."
e0370,e0100,2026-08-24T13:00:00,nn_seq,SEQ HALF member: TCN d_model 128 -> 48 (8 dilated blocks unchanged),confirm,13,1.76735,0.02043,"[1.77634, 1.79416, 1.77709, 1.75339, 1.73575]",-0.0004,marginal,,7.5,0,configs/e037_tcn48.yaml,park,,,,"vs e0100's 1.76775. The seq half's THREE non-duplicate architecture members were all still at d128 and had never been width-tuned; unlike the 4 GRU seed duplicates they carry no variance-reduction role, so narrowing them cannot destroy seed diversity (which is what killed the earlier all-GRU->d48 attempt at -0.000024)."
e0371,e0102,2026-08-24T13:20:00,nn_seq,SEQ HALF member: transformer d_model 128 -> 48,confirm,13,1.76496,0.01936,"[1.77147, 1.79163, 1.77465, 1.75088, 1.73618]",-0.00079,yes,,32.0,0,configs/e037_xf48.yaml,park,,,,"vs e0102's 1.76575. Consistent with the causal path, where the transformer also gained +0.00036 rho from d128->d48."
e0372,e0108,2026-08-24T13:00:00,nn_seq,SEQ HALF member: GRU-deep (3 layers) d_model 128 -> 48,confirm,13,1.7639,0.02127,"[1.7724, 1.79264, 1.77421, 1.74806, 1.73218]",-0.00089,yes,,3.9,0,configs/e037_gru3d48.yaml,park,,,,"vs e0108's 1.76479. THIRD independent replication of the width finding: it now holds for GRU, GRU-deep, TCN and transformer, on BOTH the user-split and frozen-fold protocols. d128 is the wrong default for every sequence architecture in this project."
e0380,e0120s,2026-08-24T14:00:00,nn_seq,"GUARD-ZONE EXTENSION, FULL SEQ FAMILY: all 7 members (tcn, gru seeds 0-3, xformer, gru-deep) rebuilt in submit mode with --train-through 2026-01-14",confirm,13,,,,,,,24.0,0,configs/e038x_*.yaml --mode submit --train-through 2026-01-14,park,,,,"Built to isolate the guard-zone change from the '7 members -> 1 member' confound that submitting subs/e0253_seqext.csv alone would have introduced. Extended half: mu 2.3534 sd 1.5988 vs e0120s's 2.5123/1.5874, corr 0.998336. Assembled blend subs/e0361_seqext_cal.csv, corr 0.9997545 with e0301. HELD, NOT SUBMITTED -- see e0381."
e0381,e0101,2026-08-24T14:00:00,nn_seq,"RECONSTRUCTION CONTROL: e0101 config rebuilt in submit mode with NO extension, on andrena, to verify the rebuild reproduces subs/e0101.csv",confirm,13,,,,,,,1.8,0,configs/e038ctl_gru0.yaml --mode submit,keep,,,,"***THE CONTROL FAILED, AND IT SAVED A SUBMISSION SLOT.*** corr(regenerated, subs/e0101.csv) = 0.998287, max|d log| 2.125 -- NOT a reproduction. Cause: the original was built on apini H200s and this ran on andrena A100s; torch.backends.cudnn.deterministic reproduces on the SAME hardware, not across GPU architectures. CONSEQUENCE: the rebuilt seq half carries hardware drift as well as the extension. Isolating them on one member (same code, only the flag differing): regeneration/hardware 1-corr 0.001713, guard-zone extension 1-corr 0.003927, ratio only 2.29x. Submitting e0361_seqext_cal against e0301 would have CONFLATED 'does guard-zone training help' with 'were the models rebuilt on a different GPU' -- destroying the one question CV cannot answer. 6 matched UNEXTENDED rebuilds launched to test whether the drift averages down across 7 members (it is random per member; the extension is systematic across all of them, so the ratio should widen at blend level)."
e0382,e0381,2026-08-24T15:30:00,nn_seq,"MATCHED-UNEXTENDED CONTROL HALF: all 7 seq members rebuilt in submit mode WITHOUT --train-through, on the SAME partition (andrena) as the extended ones, and averaged into a control seq half",confirm,13,,,,,,,3.5,0;1;2;3,configs/e038ctl_*.yaml --mode submit,keep,,,,"***THE PRE-REGISTERED PREDICTION HELD, AND IT UNBLOCKS e0361.*** Prediction (written before these files existed): hardware drift is RANDOM per member so it averages down over 7; the guard-zone extension is SYSTEMATIC across all 7 so it does not -- therefore the 2.29x single-member separation should WIDEN at half/blend level. Measured: seq-half 1-corr(ctl,orig)=0.000200 vs 1-corr(ext,ctl)=0.001727, ratio 8.64x (from 2.29x). Blend level: corr(matched-unextended blend, e0301) = 0.9999687, i.e. 1-corr 3.13e-05, PASSING the pre-registered >=0.99995 bar; corr(extended blend, e0301) = 0.9997545 (1-corr 2.455e-04). So 87% of the extended blend's perturbation is the intervention and 13% is hardware, and the hardware share is worth ~5e-05 RMSLE -- an order of magnitude below the effect being measured. Self-test: rebuilding the ORIGINAL blend from components reproduces e0301 to corr 0.9999979. VERDICT: ONE SLOT suffices; e0361_seqext_cal is readable against e0301."
e0361,e0301,2026-08-24T16:30:00,blend,"SUBMITTED: seq half (weight 0.38) retrained THROUGH the guard zone, --train-through 2026-01-14, all 7 members; weights unchanged",confirm,13,,,,-0.000153,no,1.64680609,,0;1;2;3,src/blend_ext.py --seq <7-member extended half>,kill,,,,"LOST +0.000350 RMSLE / -0.000153 rho vs e0301. ***CLOSES THE LAST OPEN QUESTION ON THE BOARD.*** The guard-zone TRAINING exclusion (§5.2, +0.00189) was measured by validating at 2026-01-14 -- inside the guaranteed-activity zone -- and NO clean anchor exists to re-test it, so only a leaderboard slot could ever answer it. It agrees with §5.2 in direction. Magnitude check: 0.00189 (§5.2 penalty) x 0.19 (§1z-C measured OOF pass-through for a real member swap) = +0.000359 vs observed +0.000350, agreement to 3% -- but that product is POST-HOC; my PRE-REGISTERED 'if it hurts' row said 1.647708 and was 3x too pessimistic because I forgot to apply the pass-through I had already measured. ⚠ +0.000350 is only 0.92 sigma on the paired-50k noise (0.00038); it is the CONCORDANCE with an independent CV measurement, not the LB delta alone, that makes this a kill. The e0382 control did its job: the effect is 6.9x the 5.1e-05 hardware residue. FOLLOW-UP OPENED: e0295/e0141 in the usercv slot (weight 0.42) DOES train through 2026-01-14 -- retracting it to 2025-10-16 is the inverse operation and is transfer-safe (single-member contents swap, 4-for-4 this session)."
